datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-19 14:29:00-04:00,1773944940000,6632.5,False,False,0,0,CONFLUENCE_BUY,11,8,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:30:00-04:00,1773945000000,6629.5,False,False,0,0,VWAP_TRIPLE_BEAR,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:30:59-04:00,1773945059000,6631.0,False,False,0,0,VWAP_TRIPLE_BEAR,10,9,-2.5,2.25,1.25,False,3.7.0
2026-03-19 14:32:00-04:00,1773945120000,6633.0,False,False,0,0,CONFLUENCE_BUY,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:33:00-04:00,1773945180000,6632.25,False,False,0,0,CONFLUENCE_BUY,12,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:33:59-04:00,1773945239000,6632.75,True,False,-1,3,BN_LONG_DN,11,8,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:35:00-04:00,1773945300000,6632.75,True,False,-1,5,CONFLUENCE_BUY,11,6,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:36:00-04:00,1773945360000,6629.75,True,False,-1,0,VWAP_TRIPLE_BEAR,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:36:59-04:00,1773945419000,6626.75,True,False,1,1,VWAP_TRIPLE_BEAR,9,10,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:38:00-04:00,1773945480000,6629.75,True,False,-1,4,VWAP_TRIPLE_BEAR,11,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:39:00-04:00,1773945540000,6629.0,True,False,-1,4,VWAP_TRIPLE_BEAR,9,5,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:40:00-04:00,1773945600000,6627.5,True,False,-1,2,VWAP_TRIPLE_BEAR,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:40:59-04:00,1773945659000,6626.75,True,False,-1,1,VWAP_TRIPLE_BEAR,9,10,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:42:00-04:00,1773945720000,6626.5,True,False,-1,0,VWAP_TRIPLE_BEAR,9,9,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:43:00-04:00,1773945780000,6624.25,True,False,1,2,VWAP_TRIPLE_BEAR,10,8,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:43:59-04:00,1773945839000,6625.5,True,False,1,5,VWAP_TRIPLE_BEAR,11,6,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:45:00-04:00,1773945900000,6626.25,True,False,1,1,VWAP_TRIPLE_BEAR,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:46:00-04:00,1773945960000,6628.25,True,False,-1,2,VWAP_TRIPLE_BEAR,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-19 14:46:59-04:00,1773946019000,6628.0,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
