datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-25 20:59:59-04:00,1774486799000,6636.5,False,True,0,0,VWAP_TRIPLE_BEAR,13,9,-3.75,2.25,1.25,False,3.7.0
2026-03-25 21:01:00-04:00,1774486860000,6638.5,False,True,0,0,NONE,6,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:02:00-04:00,1774486920000,6637.75,False,True,0,0,CONFLUENCE_SELL,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:02:59-04:00,1774486979000,6637.25,False,True,0,0,CONFLUENCE_SELL,4,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:04:00-04:00,1774487040000,6636.25,False,True,0,0,VWAP_TRIPLE_BEAR,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:05:00-04:00,1774487100000,6635.0,False,True,0,0,VWAP_TRIPLE_BEAR,3,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:05:59-04:00,1774487159000,6635.0,False,True,0,0,VWAP_TRIPLE_BEAR,4,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:07:00-04:00,1774487220000,6635.25,False,True,0,0,VWAP_TRIPLE_BEAR,4,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:08:00-04:00,1774487280000,6634.25,False,True,0,0,VWAP_TRIPLE_BEAR,4,8,-3.75,2.25,1.25,False,3.7.0
2026-03-25 21:09:00-04:00,1774487340000,6634.25,False,True,0,0,VWAP_TRIPLE_BEAR,4,8,-1.5,2.25,1.25,False,3.7.0
2026-03-25 21:09:59-04:00,1774487399000,6635.25,False,True,0,0,VWAP_TRIPLE_BEAR,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:11:00-04:00,1774487460000,6635.5,False,True,0,0,VWAP_TRIPLE_BEAR,4,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:12:00-04:00,1774487520000,6635.25,False,True,0,0,VWAP_TRIPLE_BEAR,3,4,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:12:59-04:00,1774487579000,6636.0,False,True,0,0,VWAP_TRIPLE_BEAR,6,4,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:14:00-04:00,1774487640000,6635.75,False,True,0,0,VWAP_TRIPLE_BEAR,4,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:15:00-04:00,1774487700000,6633.25,False,True,0,0,VWAP_TRIPLE_BEAR,4,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:15:59-04:00,1774487759000,6631.75,False,True,0,0,VWAP_TRIPLE_BEAR,4,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:17:00-04:00,1774487820000,6632.0,False,True,0,0,VWAP_TRIPLE_BEAR,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:18:00-04:00,1774487880000,6632.0,False,True,0,0,VWAP_TRIPLE_BEAR,4,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:18:59-04:00,1774487939000,6631.5,False,True,0,0,VWAP_TRIPLE_BEAR,5,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:20:00-04:00,1774488000000,6632.75,False,True,0,0,VWAP_TRIPLE_BEAR,7,6,1.75,2.25,1.25,False,3.7.0
2026-03-25 21:21:00-04:00,1774488060000,6634.25,False,True,0,0,VWAP_TRIPLE_BEAR,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:21:59-04:00,1774488119000,6633.25,False,True,0,0,VWAP_TRIPLE_BEAR,5,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:23:00-04:00,1774488180000,6634.25,False,True,0,0,VWAP_TRIPLE_BEAR,8,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:24:00-04:00,1774488240000,6633.0,False,True,0,0,VWAP_TRIPLE_BEAR,5,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:25:00-04:00,1774488300000,6633.0,False,True,0,0,VWAP_TRIPLE_BEAR,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:25:59-04:00,1774488359000,6632.75,False,True,0,0,VWAP_TRIPLE_BEAR,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:27:00-04:00,1774488420000,6632.0,False,True,0,0,VWAP_TRIPLE_BEAR,5,8,3.0,2.25,1.25,False,3.7.0
2026-03-25 21:28:00-04:00,1774488480000,6630.5,False,True,0,0,VWAP_TRIPLE_BEAR,7,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:28:59-04:00,1774488539000,6632.75,False,True,0,0,VWAP_TRIPLE_BEAR,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:30:00-04:00,1774488600000,6633.0,False,True,0,0,VWAP_TRIPLE_BEAR,6,5,1.25,2.25,1.25,False,3.7.0
2026-03-25 21:31:00-04:00,1774488660000,6634.0,False,True,0,0,VWAP_TRIPLE_BEAR,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:31:59-04:00,1774488719000,6635.0,False,True,0,0,VWAP_TRIPLE_BEAR,6,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:33:00-04:00,1774488780000,6634.5,False,True,0,0,VWAP_TRIPLE_BEAR,4,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:34:00-04:00,1774488840000,6634.0,False,True,0,0,VWAP_TRIPLE_BEAR,4,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:34:59-04:00,1774488899000,6633.5,False,True,0,0,VWAP_TRIPLE_BEAR,4,7,1.0,2.25,1.25,False,3.7.0
2026-03-25 21:36:00-04:00,1774488960000,6633.0,False,True,0,0,VWAP_TRIPLE_BEAR,5,8,3.0,2.25,1.25,False,3.7.0
2026-03-25 21:37:00-04:00,1774489020000,6631.75,False,True,0,0,VWAP_TRIPLE_BEAR,4,9,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:38:00-04:00,1774489080000,6633.5,False,True,0,0,VWAP_TRIPLE_BEAR,5,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 21:38:59-04:00,1774489139000,6634.75,False,True,0,0,VWAP_TRIPLE_BEAR,6,4,1.5,2.25,1.25,False,3.7.0
2026-03-25 21:40:00-04:00,1774489200000,6634.5,False,True,0,0,VWAP_TRIPLE_BEAR,5,5,2.25,2.25,1.25,False,3.7.0
