datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-25 05:36:00-04:00,1774431360000,6682.5,False,True,0,0,VWAP_TRIPLE_BULL,7,4,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:27:00-04:00,1774445220000,6658.0,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:28:00-04:00,1774445280000,6658.25,False,True,0,0,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:28:59-04:00,1774445339000,6655.75,False,True,0,0,CONFLUENCE_BUY,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:30:00-04:00,1774445400000,6654.75,False,True,0,0,CONFLUENCE_BUY,8,3,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:31:00-04:00,1774445460000,6651.75,False,True,0,0,CONFLUENCE_BUY,8,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:31:59-04:00,1774445519000,6654.5,False,True,0,0,CONFLUENCE_BUY,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:33:00-04:00,1774445580000,6655.75,False,True,0,0,CONFLUENCE_BUY,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:34:00-04:00,1774445640000,6657.5,False,True,0,0,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:34:59-04:00,1774445699000,6659.0,False,True,0,0,BN_LONG_UP,10,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:36:00-04:00,1774445760000,6658.0,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:37:00-04:00,1774445820000,6659.25,False,True,0,0,CONFLUENCE_BUY,8,4,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:38:00-04:00,1774445880000,6660.0,False,True,0,0,VAH_REJECTION,6,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:38:59-04:00,1774445939000,6661.75,False,True,0,0,VAH_REJECTION,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:40:00-04:00,1774446000000,6661.75,False,True,0,0,VAH_REJECTION,6,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:41:00-04:00,1774446060000,6660.25,False,True,0,0,VAH_REJECTION,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:41:59-04:00,1774446119000,6659.5,False,True,0,0,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:43:00-04:00,1774446180000,6664.75,False,True,0,0,RVOL_SPIKE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:44:00-04:00,1774446240000,6663.75,False,True,0,0,BN_LONG_UP,10,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:44:59-04:00,1774446299000,6660.5,False,True,0,0,VAH_REJECTION,7,7,-3.25,2.25,1.25,False,3.7.0
2026-03-25 09:46:00-04:00,1774446360000,6661.75,False,True,0,0,VAH_REJECTION,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:47:00-04:00,1774446420000,6659.25,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:47:59-04:00,1774446479000,6658.0,False,True,0,0,BN_LONG_DN,10,8,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:49:00-04:00,1774446540000,6656.25,False,True,0,0,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:50:00-04:00,1774446600000,6656.25,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:50:59-04:00,1774446659000,6656.25,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:52:00-04:00,1774446720000,6653.0,False,True,0,0,CONFLUENCE_BUY,10,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:53:00-04:00,1774446780000,6651.75,False,True,0,0,CONFLUENCE_BUY,10,6,2.5,2.25,1.25,False,3.7.0
2026-03-25 09:54:00-04:00,1774446840000,6650.0,False,True,0,0,NONE,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:54:59-04:00,1774446899000,6652.0,False,True,0,0,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:56:00-04:00,1774446960000,6653.5,False,True,0,0,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:57:00-04:00,1774447020000,6656.0,False,True,0,0,CONFLUENCE_BUY,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:57:59-04:00,1774447079000,6656.0,False,True,0,0,CONFLUENCE_BUY,7,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 09:59:00-04:00,1774447140000,6654.25,False,True,0,0,CONFLUENCE_BUY,11,6,0.0,2.25,1.25,False,3.7.0
2026-03-25 10:00:00-04:00,1774447200000,6653.75,False,True,0,0,BN_LONG_DN,10,8,3.0,2.25,1.25,False,3.7.0
2026-03-25 10:00:59-04:00,1774447259000,6653.75,False,True,0,0,BN_LONG_DN,10,9,2.75,2.25,1.25,False,3.7.0
2026-03-25 10:02:00-04:00,1774447320000,6653.75,False,True,0,0,BN_LONG_DN,10,8,2.75,2.25,1.25,False,3.7.0
2026-03-25 10:03:00-04:00,1774447380000,6652.25,False,True,0,0,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:03:59-04:00,1774447439000,6653.5,False,True,0,0,CONFLUENCE_BUY,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:05:00-04:00,1774447500000,6657.25,False,True,0,0,BN_LONG_UP,10,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:06:00-04:00,1774447560000,6656.25,False,True,0,0,BN_LONG_UP,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:06:59-04:00,1774447619000,6654.0,False,True,0,0,BN_LONG_DN,10,8,-2.0,2.25,1.25,False,3.7.0
2026-03-25 10:08:00-04:00,1774447680000,6652.25,False,True,0,0,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:09:00-04:00,1774447740000,6653.0,False,True,0,0,CONFLUENCE_BUY,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:10:00-04:00,1774447800000,6653.5,False,True,0,0,BN_LONG_UP,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:10:59-04:00,1774447859000,6655.0,False,True,0,0,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:12:00-04:00,1774447920000,6654.75,False,True,0,0,BN_LONG_DN,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:13:00-04:00,1774447980000,6654.25,False,True,0,0,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:13:59-04:00,1774448039000,6655.0,False,True,0,0,CONFLUENCE_BUY,8,5,2.25,2.25,1.25,False,3.7.0
2026-03-25 10:15:00-04:00,1774448100000,6654.5,False,True,0,0,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
