datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-23 19:00:00-04:00,1774306800000,24241.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,11,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:00:59-04:00,1774306859000,24244.75,False,False,0,0,VWAP_TRIPLE_BEAR,5,9,15.75,9.0,5.0,False,3.7.0
2026-03-23 19:02:00-04:00,1774306920000,24247.75,False,False,0,0,VWAP_TRIPLE_BEAR,7,10,16.0,9.0,5.0,False,3.7.0
2026-03-23 19:03:00-04:00,1774306980000,24248.0,False,False,0,0,VWAP_TRIPLE_BEAR,5,9,17.5,9.0,5.0,False,3.7.0
2026-03-23 19:03:59-04:00,1774307039000,24244.0,False,False,0,0,VWAP_TRIPLE_BEAR,5,12,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:05:00-04:00,1774307100000,24250.0,False,False,0,0,VWAP_TRIPLE_BEAR,5,9,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:06:00-04:00,1774307160000,24247.5,False,False,0,0,VWAP_TRIPLE_BEAR,9,9,20.0,9.0,5.0,False,3.7.0
2026-03-23 19:06:59-04:00,1774307219000,24244.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,10,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:08:00-04:00,1774307280000,24239.75,False,False,0,0,VWAP_TRIPLE_BEAR,6,11,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:09:00-04:00,1774307340000,24242.5,False,False,0,0,VWAP_TRIPLE_BEAR,5,10,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:10:00-04:00,1774307400000,24246.0,False,False,0,0,VWAP_TRIPLE_BEAR,7,9,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:10:59-04:00,1774307459000,24244.0,False,False,0,0,VWAP_TRIPLE_BEAR,6,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:12:00-04:00,1774307520000,24246.25,False,False,0,0,VWAP_TRIPLE_BEAR,8,10,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:13:00-04:00,1774307580000,24247.0,False,False,0,0,VWAP_TRIPLE_BEAR,9,9,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:13:59-04:00,1774307639000,24248.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,10,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:15:00-04:00,1774307700000,24254.25,False,False,0,0,VWAP_TRIPLE_BEAR,11,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:16:00-04:00,1774307760000,24260.75,False,False,0,0,VWAP_TRIPLE_BEAR,6,8,-26.5,9.0,5.0,False,3.7.0
2026-03-23 19:16:59-04:00,1774307819000,24258.5,False,False,0,0,VWAP_TRIPLE_BEAR,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:18:00-04:00,1774307880000,24255.75,False,False,0,0,VWAP_TRIPLE_BEAR,5,12,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:19:00-04:00,1774307940000,24254.25,False,False,0,0,VWAP_TRIPLE_BEAR,9,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:19:59-04:00,1774307999000,24263.25,False,False,0,0,VWAP_TRIPLE_BEAR,10,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:21:00-04:00,1774308060000,24260.5,False,False,0,0,VWAP_TRIPLE_BEAR,10,9,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:22:00-04:00,1774308120000,24263.75,False,False,0,0,VWAP_TRIPLE_BEAR,7,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:23:00-04:00,1774308180000,24265.5,False,False,0,0,VWAP_TRIPLE_BEAR,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:23:59-04:00,1774308239000,24265.0,False,False,0,0,VWAP_TRIPLE_BEAR,6,11,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:25:00-04:00,1774308300000,24262.0,False,False,0,0,VWAP_TRIPLE_BEAR,5,12,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:26:00-04:00,1774308360000,24267.5,False,False,0,0,VWAP_TRIPLE_BEAR,8,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:26:59-04:00,1774308419000,24271.5,False,False,0,0,VWAP_TRIPLE_BEAR,9,8,-0.75,9.0,5.0,False,3.7.0
2026-03-23 19:28:00-04:00,1774308480000,24280.0,False,False,0,0,VWAP_TRIPLE_BEAR,9,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:29:00-04:00,1774308540000,24274.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,13,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:29:59-04:00,1774308599000,24253.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,12,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:31:00-04:00,1774308660000,24241.0,False,False,0,0,VWAP_TRIPLE_BEAR,5,11,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:32:00-04:00,1774308720000,24245.25,False,False,0,0,VWAP_TRIPLE_BEAR,6,9,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:32:59-04:00,1774308779000,24244.25,False,False,0,0,VWAP_TRIPLE_BEAR,6,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:34:00-04:00,1774308840000,24239.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,8,31.0,9.0,5.0,False,3.7.0
2026-03-23 19:35:00-04:00,1774308900000,24231.0,False,False,0,0,VWAP_TRIPLE_BEAR,7,11,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:35:59-04:00,1774308959000,24234.25,False,False,0,0,VWAP_TRIPLE_BEAR,11,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:37:00-04:00,1774309020000,24241.25,False,False,0,0,VWAP_TRIPLE_BEAR,11,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:38:00-04:00,1774309080000,24252.0,False,False,0,0,VWAP_TRIPLE_BEAR,10,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:39:00-04:00,1774309140000,24261.25,False,False,0,0,VWAP_TRIPLE_BEAR,13,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:39:59-04:00,1774309199000,24267.75,False,False,0,0,VWAP_TRIPLE_BEAR,7,6,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:41:00-04:00,1774309260000,24271.75,False,False,0,0,VWAP_TRIPLE_BEAR,10,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:42:00-04:00,1774309320000,24264.0,False,False,0,0,VWAP_TRIPLE_BEAR,6,8,20.5,9.0,5.0,False,3.7.0
2026-03-23 19:42:59-04:00,1774309379000,24260.5,False,False,0,0,VWAP_TRIPLE_BEAR,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:44:00-04:00,1774309440000,24262.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,8,26.25,9.0,5.0,False,3.7.0
2026-03-23 19:45:00-04:00,1774309500000,24259.75,False,False,0,0,VWAP_TRIPLE_BEAR,7,10,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:45:59-04:00,1774309559000,24264.0,False,False,0,0,VWAP_TRIPLE_BEAR,9,7,29.25,9.0,5.0,False,3.7.0
2026-03-23 19:47:00-04:00,1774309620000,24270.75,False,False,0,0,VWAP_TRIPLE_BEAR,10,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:48:00-04:00,1774309680000,24266.0,False,False,0,0,VWAP_TRIPLE_BEAR,6,7,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:48:59-04:00,1774309739000,24263.5,False,False,0,0,VWAP_TRIPLE_BEAR,8,7,34.0,9.0,5.0,False,3.7.0
2026-03-23 19:50:00-04:00,1774309800000,24259.25,False,False,0,0,VWAP_TRIPLE_BEAR,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:51:00-04:00,1774309860000,24257.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,6,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:51:59-04:00,1774309919000,24261.25,False,False,0,0,VWAP_TRIPLE_BEAR,10,8,9.0,9.0,5.0,False,3.7.0
2026-03-23 19:53:00-04:00,1774309980000,24259.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,10,9.0,9.0,5.0,False,3.7.0
