datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-22 19:00:00-04:00,1774220400000,6542.75,False,False,0,0,CONFLUENCE_BUY,8,7,-7.0,2.25,1.25,False,3.7.0
2026-03-22 19:00:59-04:00,1774220459000,6543.5,False,False,0,0,BN_LONG_DN,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:02:00-04:00,1774220520000,6544.5,False,False,0,0,CONFLUENCE_SELL,6,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:03:00-04:00,1774220580000,6543.25,False,False,0,0,CONFLUENCE_SELL,5,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:03:59-04:00,1774220639000,6543.5,False,False,0,0,CONFLUENCE_SELL,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:05:00-04:00,1774220700000,6540.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,10,-5.75,2.25,1.25,False,3.7.0
2026-03-22 19:06:00-04:00,1774220760000,6541.25,False,False,0,0,CONFLUENCE_SELL,6,7,-4.25,2.25,1.25,False,3.7.0
2026-03-22 19:06:59-04:00,1774220819000,6542.5,False,False,0,0,CONFLUENCE_BUY,6,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:08:00-04:00,1774220880000,6539.75,False,False,0,0,VWAP_TRIPLE_BEAR,6,10,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:09:00-04:00,1774220940000,6539.25,False,False,0,0,VWAP_TRIPLE_BEAR,5,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:10:00-04:00,1774221000000,6539.25,False,False,0,0,VWAP_TRIPLE_BEAR,5,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:10:59-04:00,1774221059000,6537.75,False,False,0,0,VWAP_TRIPLE_BEAR,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:12:00-04:00,1774221120000,6534.5,False,False,0,0,VWAP_TRIPLE_BEAR,7,12,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:13:00-04:00,1774221180000,6535.0,False,False,0,0,VWAP_TRIPLE_BEAR,8,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:13:59-04:00,1774221239000,6533.25,False,False,0,0,VWAP_TRIPLE_BEAR,9,10,3.0,2.25,1.25,False,3.7.0
2026-03-22 19:15:00-04:00,1774221300000,6532.5,False,False,0,0,VWAP_TRIPLE_BEAR,6,10,2.25,2.25,1.25,False,3.7.0
2026-03-22 19:16:00-04:00,1774221360000,6534.25,False,False,0,0,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
