datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-25 09:27:00-04:00,1774445220000,24444.25,False,True,0,0,BN_LONG_UP,7,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:28:00-04:00,1774445280000,24442.0,False,True,0,0,BN_LONG_DN,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:28:59-04:00,1774445339000,24430.5,False,True,0,0,BN_LONG_DN,5,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:30:00-04:00,1774445400000,24426.0,False,True,0,0,CONFLUENCE_BUY,8,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:31:00-04:00,1774445460000,24413.75,False,True,0,0,CONFLUENCE_BUY,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:31:59-04:00,1774445519000,24424.25,False,True,0,0,CONFLUENCE_BUY,7,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:33:00-04:00,1774445580000,24428.5,False,True,0,0,CONFLUENCE_BUY,5,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:34:00-04:00,1774445640000,24437.0,False,True,0,0,CONFLUENCE_BUY,5,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:34:59-04:00,1774445699000,24440.5,False,True,0,0,CONFLUENCE_SELL,4,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:36:00-04:00,1774445760000,24439.25,False,True,0,0,BN_LONG_UP,7,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:37:00-04:00,1774445820000,24445.25,False,True,0,0,BN_LONG_DN,6,7,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:38:00-04:00,1774445880000,24450.0,False,True,0,0,BN_LONG_UP,8,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:38:59-04:00,1774445939000,24456.25,False,True,0,0,BN_LONG_DN,4,8,-28.5,9.0,5.0,False,3.7.0
2026-03-25 09:40:00-04:00,1774446000000,24458.5,False,True,0,0,BN_LONG_DN,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:41:00-04:00,1774446060000,24455.5,False,True,0,0,BN_LONG_DN,4,7,-33.75,9.0,5.0,False,3.7.0
2026-03-25 09:41:59-04:00,1774446119000,24449.5,False,True,0,0,BN_LONG_DN,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:43:00-04:00,1774446180000,24474.25,False,True,0,0,RVOL_SPIKE_BUY,9,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:44:00-04:00,1774446240000,24468.75,False,True,0,0,BN_LONG_UP,7,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:44:59-04:00,1774446299000,24453.5,False,True,0,0,BN_LONG_DN,6,7,-16.25,9.0,5.0,False,3.7.0
2026-03-25 09:46:00-04:00,1774446360000,24460.25,False,True,0,0,BN_LONG_UP,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:47:00-04:00,1774446420000,24448.0,False,True,0,0,BN_LONG_DN,7,8,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:47:59-04:00,1774446479000,24441.0,False,True,0,0,BN_LONG_UP,8,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:49:00-04:00,1774446540000,24434.5,False,True,0,0,BN_LONG_UP,8,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:50:00-04:00,1774446600000,24431.25,False,True,0,0,BN_LONG_DN,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:50:59-04:00,1774446659000,24431.25,False,True,0,0,CONFLUENCE_BUY,6,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:52:00-04:00,1774446720000,24420.0,False,True,0,0,RVOL_SPIKE_BUY,7,9,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:53:00-04:00,1774446780000,24418.0,False,True,0,0,CONFLUENCE_BUY,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:54:00-04:00,1774446840000,24407.75,False,True,0,0,BN_LONG_UP,7,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:54:59-04:00,1774446899000,24415.75,False,True,0,0,BN_LONG_UP,7,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:56:00-04:00,1774446960000,24423.0,False,True,0,0,BN_LONG_UP,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:57:00-04:00,1774447020000,24431.75,False,True,0,0,NONE,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:57:59-04:00,1774447079000,24432.0,False,True,0,0,BN_LONG_DN,5,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 09:59:00-04:00,1774447140000,24427.75,False,True,0,0,BN_LONG_UP,7,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:00:00-04:00,1774447200000,24421.75,False,True,0,0,BN_LONG_DN,4,8,20.5,9.0,5.0,False,3.7.0
2026-03-25 10:00:59-04:00,1774447259000,24421.75,False,True,0,0,NONE,5,5,23.75,9.0,5.0,False,3.7.0
2026-03-25 10:02:00-04:00,1774447320000,24423.25,False,True,0,0,BN_LONG_DN,4,7,21.5,9.0,5.0,False,3.7.0
2026-03-25 10:03:00-04:00,1774447380000,24415.0,False,True,0,0,NONE,5,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:03:59-04:00,1774447439000,24421.75,False,True,0,0,BN_LONG_DN,5,8,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:05:00-04:00,1774447500000,24437.25,False,True,0,0,BN_LONG_UP,8,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:06:00-04:00,1774447560000,24432.0,False,True,0,0,BN_LONG_UP,5,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:06:59-04:00,1774447619000,24422.25,False,True,0,0,CONFLUENCE_BUY,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:08:00-04:00,1774447680000,24412.25,False,True,0,0,NONE,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:09:00-04:00,1774447740000,24419.25,False,True,0,0,CONFLUENCE_SELL,5,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:10:00-04:00,1774447800000,24422.25,False,True,0,0,BN_LONG_UP,7,6,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:10:59-04:00,1774447859000,24431.0,False,True,0,0,CONFLUENCE_SELL,4,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:12:00-04:00,1774447920000,24431.5,False,True,0,0,BN_LONG_UP,6,5,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:13:00-04:00,1774447980000,24427.25,False,True,0,0,BN_LONG_DN,6,8,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:13:59-04:00,1774448039000,24429.75,False,True,0,0,CONFLUENCE_BUY,5,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:15:00-04:00,1774448100000,24429.5,False,True,0,0,BN_LONG_UP,5,4,9.0,9.0,5.0,False,3.7.0
2026-03-25 10:16:00-04:00,1774448160000,24438.0,False,True,0,0,NONE,6,6,-27.75,9.0,5.0,False,3.7.0
