datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-22 14:00:00-04:00,1774202400000,23945.75,False,False,0,0,BN_LONG_DN,4,10,48.5,9.0,5.0,False,3.7.0
2026-03-22 14:01:00-04:00,1774202460000,23938.5,False,False,0,0,BN_LONG_DN,5,8,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:01:59-04:00,1774202519000,23957.0,False,False,0,0,BN_LONG_DN,4,8,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:03:00-04:00,1774202580000,23987.5,False,False,0,0,BN_LONG_UP,6,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:04:00-04:00,1774202640000,23970.75,False,False,0,0,CONFLUENCE_SELL,3,9,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:04:59-04:00,1774202699000,23992.0,True,False,-1,1,BN_LONG_UP,6,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:06:00-04:00,1774202760000,23979.5,True,False,1,3,BN_LONG_DN,4,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:07:00-04:00,1774202820000,23983.75,True,False,1,3,BN_LONG_UP,4,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:08:00-04:00,1774202880000,23999.0,True,False,0,2,BN_LONG_DN,7,9,87.75,9.0,5.0,False,3.7.0
2026-03-22 14:08:59-04:00,1774202939000,24007.75,True,False,-1,1,BN_LONG_UP,6,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:10:00-04:00,1774203000000,23985.25,True,False,-1,5,BN_LONG_DN,4,9,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:11:00-04:00,1774203060000,23968.5,True,False,0,5,BN_LONG_UP,4,9,119.0,9.0,5.0,False,3.7.0
2026-03-22 14:11:59-04:00,1774203119000,23961.75,True,False,1,0,BN_LONG_UP,7,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:13:00-04:00,1774203180000,23980.25,True,False,-1,1,BN_LONG_UP,7,6,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:14:00-04:00,1774203240000,23971.25,True,False,1,0,BN_LONG_UP,6,6,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:14:59-04:00,1774203299000,23982.75,True,False,1,2,BN_LONG_DN,5,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:16:00-04:00,1774203360000,23978.75,True,False,1,2,BN_LONG_UP,5,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:17:00-04:00,1774203420000,23989.75,True,False,1,5,BN_LONG_DN,3,8,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:17:59-04:00,1774203479000,23987.5,True,False,1,0,BN_LONG_UP,5,5,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:19:00-04:00,1774203540000,23990.25,True,False,1,1,BN_LONG_UP,5,6,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:20:00-04:00,1774203600000,23994.25,True,False,1,1,CONFLUENCE_SELL,4,5,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:20:59-04:00,1774203659000,24008.75,True,False,1,1,BN_LONG_DN,8,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:22:00-04:00,1774203720000,24015.5,True,False,1,0,NONE,7,7,9.0,9.0,5.0,False,3.7.0
2026-03-22 14:23:00-04:00,1774203780000,24035.25,True,False,1,2,BN_LONG_UP,8,6,9.0,9.0,5.0,False,3.7.0
